NAME	Myofibroblast	CAF	Skeletal muscle	Myocyte	Endothelial	Mast	CD4+ T conv	CD8+ T eff	Dendritic	B cell	Treg	CD8+ T exh	Macrophage	Plasma cell
COL9A2	1	1.05675890476262	1.35267486207766	1.02957389030577	1	45.3544061775579	2.08572457473903	1	62.6042420797444	35.4788389757931	47.27353273297	14.4621416076583	15.5520281181668	14.8398215986561
COL9A3	1.04273078472426	2.03508773800866	1	1.02957389030577	3.88782721612321	1.00111362007435	1	1.76806715887087	1.00505423613815	9.65724371587359	1	1	2.26553348885498	55.9207913597106
COLEC12	1.11775540343959	105.206005541148	86.3961028742267	1.02957389030577	12.351856507025	1.00111362007435	1.64485330017518	1	2.67433406023398	1.01295334491398	1	1	63.5728837179414	1.0133865721436
COMP	9.33199696370995	147.199277090392	1.48819495587179	1.02957389030577	1.24079753290704	1.00111362007435	1	1.37541964143252	1.00505423613815	1.01295334491398	1	1.48005598445085	1	2.98248658421583
CORO1A	1.43453622793906	1.99758635917031	1.51625330644277	7.3047824323615	9.28459245764207	131.095774867996	583.918339642103	551.166897815814	197.413482106793	486.802437925005	726.701276096749	636.92739677157	476.902128754067	158.271068727657
CORO6	29.2204105019316	26.6036210911266	207.375722509102	623.24690208093	3.789113080215	1.00111362007435	3.17979572689849	1	1.00505423613815	1.01295334491398	10.4767389121092	15.363411253566	1	9.20943563143263
COX4I2	196.001316695371	1.08876959372305	1	1.02957389030577	1.89923993392993	1.00111362007435	1	1	3.22507912416534	6.55121909157484	1	1	1	1.0133865721436
COX6A2	1	1.07944132479009	14.8049338782462	707.566392359509	1	1.00111362007435	1	1	1.00505423613815	1.01295334491398	1	1	1	1.0133865721436
COX7A1	156.171072418223	120.573092415015	116.837068389065	435.847921012287	137.015229053096	24.2457195267377	1	1	2.56374740739749	1.01295334491398	1	1	2.09559437320478	1.0133865721436
CP	2.33514108765443	48.5476236215994	1	32.7850081062014	2.60092216921553	1.00111362007435	1.28357288592824	1	1.00505423613815	1.01295334491398	1	1	4.05167190029382	1.0133865721436
CPA1	1	1	24.6745935480325	1.02957389030577	1.08286494999837	1.00111362007435	1	1.74616421383606	1.00505423613815	1.01295334491398	1	1.7753879743071	1	1.0133865721436
CPA3	1.3988314320684	1.53069631423222	2.28182037887757	10.987275429979	2.47118787234966	1093.19730907094	3.09185048927821	2.25204343778403	2.3568682746883	56.8427079138381	3.51289155017137	2.2299330300317	1.4398671629233	7.146836710284
CPA5	1	1.02051666016913	1.26412187502884	10.2227116472057	1	1.00111362007435	17.6332364800394	4.27640492272672	1.00505423613815	1.01295334491398	10.6196562866284	8.80024634722596	1	1.0133865721436
CPE	200.89618846111	160.791697572023	2.57019324274511	15.4101582452243	22.1279502078109	1.70689338876226	1.14293008312094	1	1.00505423613815	1.01295334491398	6.33292459001482	1	2.16274463329684	1.0133865721436
CPED1	121.723799900522	98.9388596643789	3.58995010575567	28.592760180751	4.76216955880252	3.04851921650783	1.46699717281135	1	1.87696303203479	1.01295334491398	1	2.21013545804416	75.9915143969894	3.24670887361994
CPNE4	1	1	1	1.02957389030577	1.30632546767918	1.00111362007435	1	1	18.6347976693222	1.01295334491398	1	1	1	1.0133865721436
CPNE5	1.28307584991637	1.43527371458446	1.2906571051444	1.02957389030577	38.1576003557234	27.7375426854386	1.96086556830681	1	1.81986581702886	103.297331799633	1.38645440186528	1.42546040487893	2.6299933783336	231.467430177719
CPNE7	1.21073291126558	1.03036346735582	1	1.02957389030577	1.12948115363352	1.00111362007435	34.4026826179522	72.2148870649486	1.00505423613815	1.01295334491398	3.40866619668276	18.1107246085973	2.32222952363981	1.0133865721436
CPVL	1	2.13845697282343	37.8926726372651	1.02957389030577	19.3265378355199	6.77091014471011	1	1.50242649705489	13.4546839398096	1.01295334491398	1.71082540057945	1.33037948994675	470.522923603103	9.75256428608162
CPXM1	5.65807117625624	134.450497821465	1	1.02957389030577	4.03788835850868	8.27749839054142	1	1	1.00505423613815	1.01295334491398	14.3499537873343	8.94262296294166	10.9906142062965	3.71963727360308
CPXM2	1.38021703162908	103.952275579652	9.72658510404268	15.9917565635355	144.97090682879	1.46431861910105	1	1	1.94050397979857	29.6731369701402	1	1.36077749536297	2.06430354444305	3.22301592666884
CPZ	1.04138078753584	42.3425685796527	7.72130589051946	1.02957389030577	1.09515822571911	1.00111362007435	1	1	1.00505423613815	1.01295334491398	1	1	1	1.0133865721436
CR2	1	1.00654602134338	1	1.02957389030577	1	1.00111362007435	1.11019934306752	1	19.0184853681172	123.753487609488	1	1	1	16.1614228359159
CRABP1	1	48.8644321826927	1	1.02957389030577	1	1.00111362007435	1	1	9.05776047117805	1.01295334491398	1	1	3.58995010575567	1.0133865721436
CRABP2	11.4514582909555	170.868007901796	6.0428998667491	19.8268276128621	1.22346171641963	2.55938951691011	2.66210060823448	24.2248118127411	5.21624606081376	1.01295334491398	7.62082959770862	2.63921869997768	5.37910833030203	1.0133865721436
CREB3L1	1.58372968854324	42.8340388587045	1	1.02957389030577	1.69132318699878	1.00111362007435	1	1	11.9502989257194	3.36488068109599	1.4631753119675	1	1	1.0133865721436
CRIP3	1.24490159416562	1.34402237284765	10.3925231565335	1.02957389030577	1	1.00111362007435	2.59411852687127	3.68332779364275	1.00505423613815	45.5247579448197	2.51921622260536	1	1	1.0133865721436
CRISPLD1	1.24853512616247	18.7067694021709	1	1.02957389030577	17.2892062317996	36.5788496285283	1	1	1.00505423613815	1.01295334491398	1	1	1	1.0133865721436
CRISPLD2	538.947790413472	442.390694618614	443.414431974494	30.6008973888944	11.428566735948	63.3311585235825	13.0404189756077	9.22540192506307	4.4015028237595	15.6489942926002	4.23108534415824	8.088405274442	49.3634311553096	8.05064440777461
CRLF2	1.07417103668028	1.0308055962447	1	1.02957389030577	1	101.95954141928	1.22778557893371	1	92.727392687338	1.01295334491398	16.3808527448517	1	3.5985812163701	1.0133865721436
CRTAC1	1.65618018618241	3.51452210947001	55.4111208066914	1.02957389030577	52.0078838957745	1.00111362007435	1	1	1.00505423613815	24.5365465972019	2.26144027938086	1	1	1.0133865721436
CRTAM	14.019498277172	7.2856152381762	7.26365956716872	38.6975954695772	14.6707833364403	21.5602588830632	54.5271725736929	572.284810487144	23.3790779129922	47.6515045556459	33.4373689088446	216.724217810695	23.9960817378681	51.5160934774815
CRYAB	383.759704199078	210.641796363547	385.593710215081	825.446394319767	1.84612860493974	8.7894411325135	1.69488393362816	1.89822718465787	1.00505423613815	30.6898196080346	1	2.28754264814775	1	1.0133865721436
CRYBB1	1	1.08166869272498	1	1.02957389030577	4.67049553260798	4.58198131978091	1.90567535491095	2.03051123093223	1.00505423613815	1.01295334491398	1	1	29.2447628859046	21.054944746657
CSDC2	85.3508911008911	1.17638069729114	4.15537492299189	1.02957389030577	1	2.17631882921923	1	1.59999043070118	7.79954983716952	5.17422602008308	1.59209368817944	1	1.3377375585568	1.0133865721436
CSF1	92.4659614774282	90.7109237138747	141.025419921974	1.02957389030577	49.4144188066522	384.534721715654	39.1499861372791	17.3445880870552	4.87990037068476	1.01295334491398	78.6111320870444	127.214163334699	36.9385797893378	1.0133865721436
